scorer,Unnamed: 1,Unnamed: 2,SchroederLab,SchroederLab.1,SchroederLab.2,SchroederLab.3,SchroederLab.4,SchroederLab.5,SchroederLab.6,SchroederLab.7,SchroederLab.8,SchroederLab.9,SchroederLab.10,SchroederLab.11,SchroederLab.12,SchroederLab.13,SchroederLab.14,SchroederLab.15,SchroederLab.16,SchroederLab.17
labeled-data,eye3,eye3_img2701.png,389.33089991788876,329.1229969895255,696.9453620121304,309.88743934176813,709.4177830942374,296.2483363313405,725.8073265924079,310.4791428004346,711.0773461236579,324.0535101765187,660.5433349609375,299.9448547363281,707.7550710185568,265.38087469395396,762.1398858485761,324.3270849245525,712.0272675162196,353.44002548745783
labeled-data,eye3,eye3_img2985.png,390.4510325739835,311.75037257824147,696.6899919449038,309.1950064249037,709.4594797054042,296.69720989334996,725.4892622132666,309.7383888827974,710.5462446211916,324.4097152459256,664.6304269291791,296.96890112229687,708.3727147896169,263.5508799618381,764.6127991816086,323.05125910119153,711.361318308032,352.39391182744805
labeled-data,eye3,eye3_img3367.png,399.8959045410156,307.835205078125,696.8707754726684,309.4966357152514,710.1989612894996,295.31796982008456,726.264319076591,309.44959085264503,711.3452696234687,325.28904625670265,660.5475463867188,298.2731628417969,707.4308471679688,263.409356363636,764.372705912758,325.6695573504553,713.3982339903488,354.1238036722714
labeled-data,eye3,eye3_img3649.png,393.6139221191406,309.52435302734375,694.6535117722003,309.3586759950514,709.0895333902502,295.2636236785551,725.9017590758602,310.16375836752076,709.9942838882556,324.8245891745024,661.5072021484375,296.1334228515625,705.972964980215,262.92686657112387,763.2542114257812,323.1012268066406,707.6095947655566,352.57517894785
labeled-data,eye3,eye3_img4201.png,401.69842529296875,303.0160827636719,696.7944438040279,308.1512058329766,708.3817858889488,295.1761297052324,722.106574374352,308.76102938513685,709.0196050470294,322.0853556684828,661.4202880859375,291.75390625,705.8082377493404,264.0727542460172,760.5752563476562,324.06353759765625,711.0601061557034,351.55618714778086
labeled-data,eye3,eye3_img4754.png,389.7236633300781,321.861572265625,695.2765367547687,307.4840630551187,708.376667706582,294.64840318951906,723.3685915068058,308.9462190301958,709.5214455234668,323.11990876869817,660.9683837890625,294.5738830566406,704.9328444620028,264.38169045847667,761.9454956054688,322.906494140625,710.8113030050963,352.93562630087655
labeled-data,eye3,eye3_img4829.png,396.1173095703125,311.1189270019531,695.4055613062415,309.18311395260577,708.9613885430473,294.1493620812385,724.1096365446158,308.45655445286616,709.7146106688785,324.19235997802764,665.5191040039062,300.4902038574219,708.4164870401277,264.68010154766085,765.4810616006208,324.79398441088483,710.6618306044296,353.80359369545937
labeled-data,eye3,eye3_img4845.png,397.356201171875,300.75494384765625,694.2034436895585,309.6907179731277,709.2706027780495,294.1467149654091,724.7680494633106,309.70179582148836,709.763671903363,323.7836914549,665.1280517578125,301.5303955078125,707.8256802658278,264.3032162269172,764.2712266800235,326.28690258999046,711.6913895497233,353.4900242498568
labeled-data,eye3,eye3_img4862.png,392.46397445452834,331.6086874237023,695.3866609530767,308.9335254135582,709.4077687666537,294.592205211662,725.2059261912397,309.78156132300666,710.146159235071,323.89509146298883,664.1400146484375,298.4858703613281,707.962948332234,263.4752708912081,764.0370342050282,324.71560700734625,711.0807905793422,353.48902670145617
labeled-data,eye3,eye3_img4999.png,390.8513930679861,332.503180226218,694.4224165992615,309.0916582583247,707.042246945871,294.5156853106983,722.6429612134485,309.5157720724364,708.5085632567658,324.0454671390262,664.4656372070312,294.2619934082031,707.0814413189935,265.9806590775918,763.6084034379247,325.8380660331767,709.4617413995151,353.2781077450592
labeled-data,eye3,eye3_img5196.png,393.4552917480469,319.72442626953125,695.9740249392977,308.13584050933446,708.6644421722887,295.113328900654,723.6941858607942,308.98085986995557,709.7021847173362,323.293771410467,663.6160888671875,294.5758056640625,707.0226578076804,265.0227834324265,763.0493774414062,322.7886962890625,712.1817126348883,352.50172286637775
labeled-data,eye3,eye3_img5815.png,398.4787902832031,309.6981201171875,695.1802679040235,309.5755177468456,708.4996013628268,295.33461885117777,724.271873388239,309.4198806255803,709.4891681684231,324.98840951937336,665.3054809570312,301.38079833984375,706.8636576712156,264.67221103312664,763.8780343053463,326.81084746952513,710.8426846547542,353.081278423874
labeled-data,eye3,eye3_img5881.png,388.9511637892274,332.162706888813,694.7615710442792,310.4806004963244,708.6753420553441,294.56890747861473,724.9843129050851,310.2713347337983,710.4341680232892,325.0886015267833,665.511474609375,301.2967834472656,708.6823188940746,265.03307462535474,765.098270761043,322.9116689277755,711.253812844037,353.45369333574735
labeled-data,eye3,eye3_img5928.png,391.3788228907015,336.6958446236821,695.3612168756405,310.661638260921,709.2483651331196,295.3018612857043,725.8086474827876,310.37888476290686,710.7640234632757,325.16312748174875,664.8211059570312,301.4169006347656,707.1330668509029,263.8374772568736,764.0542573639215,327.0983534738441,711.4520019514216,353.2673061840439
labeled-data,FG0032023-03-118,FG0032023-03-118_img00495.png,426.2246595691522,123.19175639952638,284.63947175749274,82.28058262863404,288.799191525639,77.53937980581762,293.7825544799173,82.06379458808287,289.3265404515212,86.76051550441302,269.1171875,87.94999694824219,288.08036322401733,71.03368938955124,307.95265895085913,84.354019371327,289.48905126591717,96.51692482765594
labeled-data,FG0032023-03-118,FG0032023-03-118_img01089.png,428.1901168118409,122.08426562962953,286.6139172229849,82.92419262635885,291.06903393898784,77.3585046613992,296.5635909329346,82.42583517421613,291.62109721445694,87.1868198778081,268.9717102050781,87.96566009521484,290.71235079510154,70.24133112682905,309.181559518631,83.82639779889834,291.9622817265658,94.92044111917203
labeled-data,FG0032023-03-118,FG0032023-03-118_img01306.png,428.7924499511719,123.8790283203125,285.6039744021616,83.21259352205539,290.5340655545378,77.77305716656511,296.0848077045255,82.46635607455471,291.01651616574037,87.66433009695443,267.910888671875,86.93080139160156,289.4843112927804,68.92206261745599,307.2369384765625,83.56635284423828,291.3855806927314,96.57916170696845
labeled-data,FG0032023-03-118,FG0032023-03-118_img01881.png,420.4344177246094,124.84330749511719,283.7503393569978,82.41595165413891,289.22783892092326,76.63150477916378,295.8472487977185,81.38606443458644,289.74759499422044,87.61826234210366,268.6036682128906,87.6500473022461,288.9651095162564,66.81263057109174,308.0634460449219,82.80776977539062,289.31146606598224,96.72146741605509
labeled-data,FG0032023-03-118,FG0032023-03-118_img03168.png,427.8345642089844,127.3412857055664,285.12653919483097,82.59357946730705,290.7040312317993,76.48331387242577,296.67292419899985,82.15366449254446,291.040427218492,87.91819646250875,268.8239440917969,87.78414154052734,289.5263136675967,67.36174505568594,308.8028317284062,83.48547717611633,290.42254810129987,96.46512872361093
labeled-data,FG0032023-03-118,FG0032023-03-118_img04751.png,428.3871373761026,130.669226609501,284.0420803384449,83.1137556070192,288.73078375197605,77.08340831659845,294.4224928107999,82.76532132477246,289.31616156299145,87.88912918248798,268.9447021484375,87.90813446044922,288.1908686986651,69.70917960371536,308.64401250910674,83.5076850132256,289.96251009747294,96.91738280330718
labeled-data,FG0032023-03-118,FG0032023-03-118_img06137.png,426.6735534667969,130.88941955566406,282.8755463869878,82.87349222164636,287.87556839045317,76.4297395006125,294.33225684639206,82.20350867861909,288.41444202987185,88.2181376407611,269.2802429199219,88.22078704833984,286.80530230570423,70.93831968335198,308.24040081653044,83.34510562323914,289.1867352712773,97.376602537806
labeled-data,FG0032023-03-118,FG0032023-03-118_img06830.png,429.1789986233886,126.75239056754884,284.4150112259514,82.48046264721474,289.45576834543937,76.49719454212888,295.7632721324728,81.88191260440033,289.72137149770714,88.49329956824218,268.8456115722656,87.70573425292969,289.04666867480836,68.75616745014709,309.21557630940026,84.43106514003803,290.1255040987502,96.48476633243351
labeled-data,FG0032023-03-118,FG0032023-03-118_img07919.png,427.9782051654937,128.67160264208005,284.06435291362465,82.64290058860767,289.1631707233264,76.51036272186349,295.7660138698987,82.53379520938421,289.5913357364122,88.71907209708098,268.5228576660156,88.38230895996094,288.5938157934658,69.8841731412706,307.8231201171875,83.00863647460938,289.41990656631634,97.402533163932
labeled-data,FG0032023-03-118,FG0032023-03-118_img08414.png,426.1842956542969,129.54421997070312,278.6620178222656,81.59198170443331,285.5162972303516,74.31888242869124,294.1557527855004,81.77151413476969,286.03558349609375,89.33402252197266,268.6041564941406,87.85629272460938,285.0168849667539,71.29525589010633,306.7312316894531,82.3019790649414,286.2268371582031,97.4493179321289
labeled-data,FG0032023-03-118,FG0032023-03-118_img09404.png,426.650390625,122.2334976196289,284.9647838516049,82.67057648412859,289.66788926850086,76.83133759218852,295.3680185070182,82.10568115897019,290.1102387130194,87.41981934290246,270.0720520019531,87.49901580810547,289.45064546688235,69.32295926566925,308.1764359040178,84.08138621895895,290.6570765403932,96.43986943661983
labeled-data,FG0032023-03-118,FG0032023-03-118_img10294.png,428.9419570624458,125.17697693328864,284.2092355094063,82.13492611463538,289.1243373700789,76.36161590496596,295.3096586169254,82.06220310534685,289.92315878976825,87.47794555743639,268.6512145996094,88.5150375366211,288.7990648284149,69.95323720184409,308.7720006681655,83.84773003828266,289.8578551742829,96.95749301537408
labeled-data,FG0032023-03-118,FG0032023-03-118_img10789.png,428.97874797021643,126.99033231230341,283.87940463553826,83.88915996905106,288.779101487258,77.15064809171248,295.259945681111,82.94987865573343,289.5743674862999,88.05969079404893,269.0810546875,87.97293853759766,288.8887315777312,70.56838983260346,307.6540832519531,82.566162109375,290.0008870263643,97.46936684954339
labeled-data,FG0032023-03-118,FG0032023-03-118_img11086.png,427.716379811509,125.85875448310911,283.54944811647545,82.51971292755393,288.53135512090086,76.93659125673949,295.2649971606547,82.42175686225967,289.2524465752195,88.18018002076221,268.7052001953125,88.20423889160156,288.5791442246484,71.76188018045687,308.4859347906853,83.45222812564624,289.8411338599341,96.550537109375
labeled-data,FG0032023-03-118,FG0032023-03-118_img11383.png,427.2142366629164,124.61883066490697,283.499141458375,82.98668253621035,288.84914938981746,77.41607310380282,294.71154317855286,82.61081146219279,289.2216776723742,87.88209380527938,268.96331787109375,88.52930450439453,288.567531350953,70.60281752623077,308.2961140970674,83.58959747556294,289.75140688366486,96.7030197105183
labeled-data,FG0032023-03-118,FG0032023-03-118_img12373.png,427.43414306640625,126.94084167480469,283.15086698038965,82.09267754393834,288.7240211800202,76.52656637779374,295.23194039766565,81.60543886115848,289.3559669509963,87.96168629732027,268.6955871582031,87.70402526855469,288.50515843755596,70.03203020751704,307.5881652832031,82.30937194824219,289.3778346445371,97.23483932334919
labeled-data,FG0032023-03-133,FG0032023-03-133_img01357.png,498.5281677246094,263.0550842285156,359.2631620086929,213.09677703893092,363.77871390719116,207.75165392377247,369.2671324276737,212.69374007648582,364.2232548345053,218.02129827323205,345.5634968173635,220.533290761575,363.78646783061896,200.85771901612515,382.6767005582203,214.42167407006355,364.75179695857014,226.98874090411016
labeled-data,FG0032023-03-133,FG0032023-03-133_img01745.png,498.25982666015625,260.7921142578125,360.29628017213355,213.39562557436446,365.02711292925034,207.88382875721896,371.17193447838764,212.894672080977,365.8795500184889,218.5068350762589,347.7212087578147,220.49944676743436,365.09878026903334,199.94054628883504,383.34756402202527,214.77477770775886,364.6849824474736,228.3914915686766
labeled-data,FG0032023-03-133,FG0032023-03-133_img02520.png,499.2101135253906,259.6926574707031,355.80843809704754,214.77756551704,365.0290080356804,205.5986833098911,375.2713198098137,214.2823132284969,365.4566286015991,223.6264037601183,347.2658149919815,221.25425551404751,364.3724492165479,200.74419808161707,382.2156982421875,214.70391845703125,365.59679439839675,228.87997436523438
labeled-data,FG0032023-03-133,FG0032023-03-133_img02714.png,498.8767395019531,264.5112609863281,358.87882576484475,214.3587541895786,364.69103604597217,207.2729337618413,371.84619669541974,213.6597072793486,365.1371884405168,220.35704408103075,346.44552409732574,221.8678479487638,363.98411080684883,200.78791228422264,383.5499957267234,217.52163360473352,365.1469889199985,228.7734215073515
labeled-data,FG0032023-03-133,FG0032023-03-133_img04071.png,498.4719543457031,263.60015869140625,359.9630173112171,213.52587477168385,364.3911645449066,208.36105327882083,369.421216631893,212.7074910537543,365.07710111648305,218.50930802111583,346.4572562156765,220.33198601359035,364.52236648146675,200.50655992881616,382.24702197045417,214.32836880300482,365.79148830589025,228.97931059849273
labeled-data,FG0032023-03-133,FG0032023-03-133_img04265.png,498.01177978515625,263.082763671875,359.61273926482124,213.82354980777123,364.3352415116378,208.5966591355906,369.690297148185,212.94981885294206,364.6607159384578,217.88983250340328,348.29773124734294,220.19531749607447,363.9091484946815,200.53439418812462,383.18633074455704,214.7728614468922,365.8263786926828,228.84226923236417
labeled-data,FG0032023-03-133,FG0032023-03-133_img04846.png,498.24652099609375,262.881103515625,356.39688767045294,214.15017909867933,363.42587936967163,206.66294427966324,372.41148347155314,213.0909422999557,364.3315647358573,221.21488292109802,347.5205184798893,220.8359466145712,363.4257921558161,202.44656364403934,380.8365783691406,213.9404296875,364.72749972173784,228.89778346879652
labeled-data,FG0032023-03-133,FG0032023-03-133_img06397.png,495.2008056640625,263.96234130859375,358.89694631381246,213.20274123147703,363.57251630832457,208.58812186030082,368.99436916921576,212.64349202681245,363.9727910134229,217.5711677342152,347.4713702579392,221.13306386475793,363.83062899422436,201.8422946084414,381.1512756347656,214.5469207763672,364.82429180302626,228.0960823666681
labeled-data,FG0032023-03-133,FG0032023-03-133_img08723.png,499.6817932128906,263.6961669921875,359.82813402552136,213.69809320462878,364.22429073786753,208.19886718123024,369.8012166400869,213.18139606389803,364.4483269630586,218.2647390359929,346.8792094000601,221.38731181705234,364.0446547340251,200.27458724287433,381.26513671875,213.54873657226562,364.5097883181605,229.06474762154025
labeled-data,FG0032023-03-133,FG0032023-03-133_img09499.png,497.46612548828125,260.8070983886719,359.9130503350647,213.34912835423953,364.2710034419195,208.4010201556066,369.30935789450746,212.9995726468117,364.7070979463275,217.81086943053427,346.7809167370364,221.3384989508414,363.90750722963816,199.26096370992016,382.2533571641194,214.21420614009025,365.06133617322735,228.51397368248055
labeled-data,FG0032023-03-133,FG0032023-03-133_img10856.png,499.0526123046875,260.3614501953125,359.66350243853617,213.19170113686008,363.9329268078331,208.36627537814098,369.0574085343211,213.3892179127156,364.1817448708448,218.1914784138835,346.40848912583283,221.89283360825468,363.6409339566578,200.7655804388307,381.50899822942995,216.2263329429237,365.2003621463191,227.75714111328125
labeled-data,FG0032023-03-133,FG0032023-03-133_img11050.png,497.58294677734375,260.9485168457031,359.8727583592065,213.81788106956236,363.7698255402524,209.32365073774133,368.8119664862909,213.20770293600705,364.26844691159147,217.75225149936776,346.359687062294,221.1628966878134,364.03914892137703,200.14295858186603,382.29825429995066,214.6135336276185,365.2810699759297,228.65531603156722
labeled-data,FG0032023-03-133,FG0032023-03-133_img11631.png,498.2058410644531,261.8274841308594,360.40164467431345,214.7663904992059,364.75181828886394,209.5712262259553,369.7694836499819,214.0765503241896,365.11719093311274,218.27275137416254,347.10530745221286,221.63396568613072,364.4216584736543,200.68408959300314,382.9744821733302,216.01994222444415,365.7394947069968,228.82844726441425
labeled-data,FG0032023-03-133,FG0032023-03-133_img13376.png,498.8234558105469,262.7296142578125,359.0074877347191,213.53977803557936,363.6570188353186,208.7175880575816,368.6091066984957,213.16241315577562,363.8988349463056,218.26727671797644,345.6068622958791,220.3765505898867,362.88074108556407,201.94422192437327,382.75557512932266,215.5196958557607,364.3446667304228,228.30742306714535
labeled-data,FG0032023-03-133,FG0032023-03-133_img13764.png,500.79180908203125,260.5699768066406,360.43841389983714,213.52299922887676,365.0166178747239,208.8904310656461,369.9176732042426,213.42406100809458,365.4763977265505,218.41995146257435,346.925048775699,222.49226506381171,364.92087453138413,202.51086288309406,381.48333740234375,214.5990753173828,365.9175653575961,227.8665307109241
labeled-data,FG0032023-03-133,FG0032023-03-133_img14927.png,498.5904235839844,260.8330993652344,356.5561070425283,213.80954912318649,364.0846647184775,206.55777375438683,372.5514947841558,214.18531381835044,364.3741495941211,220.6689014244868,346.8270873499177,219.77275944939305,364.2946830235448,201.7709171027938,383.8832171622702,215.5843571973997,364.4903298946117,227.8507537841797
labeled-data,FG0032023-03-133,FG0032023-03-133_img15314.png,501.72528076171875,278.0213928222656,359.5736612856501,212.44701613263564,366.3352917805874,206.05515099349677,373.80289127753167,212.36341107004168,366.6885953574032,219.6878572279657,348.2520446253083,218.8787715130573,366.21504149763655,201.3696344462326,383.67140660556254,213.85016199713738,366.79011216202645,226.0254858534917
labeled-data,FG0032023-03-133,FG0032023-03-133_img16287.png,501.751953125,265.2863464355469,362.3556593687464,214.29040433915623,365.0670642907393,211.21100574914558,368.23981562263833,214.13240411969002,365.0909036707905,217.45194315854113,351.04845519774824,219.373212685815,365.3024159664179,205.92872569097997,381.46094787205163,214.94292047711184,366.2618951915805,223.79490529391848
labeled-data,FG0032023-03-133,FG0032023-03-133_img16314.png,503.7093811035156,272.1729736328125,361.3321348690799,212.77513725875872,365.14380467529696,208.77775556144746,369.7376769316103,212.33481739936852,365.23626708984375,216.46263122558594,350.95868046908515,216.12738037109375,364.68504796298447,203.5750990793161,383.6291455140311,215.7180111932379,364.3511326093213,223.82221786519415
labeled-data,FG0032023-03-133,FG0032023-03-133_img16318.png,503.6148986816406,275.4704284667969,362.0187669620414,212.37331621782036,366.00641790720596,208.2163405367645,370.0567653398975,211.89829485551567,366.1053388064675,215.8752136230469,351.75920430310975,216.54054392483147,365.5662682335392,202.47654256076137,383.68591837510724,213.6711299639208,366.8832755528416,223.83155558295417
labeled-data,FG0032023-03-133,FG0032023-03-133_img16322.png,504.08795166015625,276.3346252441406,361.6424899123781,213.37514948844748,365.65675719353396,209.18631007936006,370.3809894963053,213.3403675246154,365.930561276473,217.0569172666418,349.81432835767663,217.40539683010493,365.48101008022553,203.7580081672469,383.8638331625157,215.1572573449851,365.6793372089977,224.8548265585669
labeled-data,FG0032023-03-133,FG0032023-03-133_img16333.png,505.16473388671875,276.6473388671875,361.771789316305,214.02741383491536,365.16915167329995,210.28644692080223,369.0221342938998,214.0558139294197,365.2454375634513,217.2814178466797,350.73243906480167,219.166036834105,364.87276423061627,204.16315821214195,383.12366383802475,215.71651224717755,365.75777002936394,225.71063166307252
labeled-data,FG0032023-03-133,FG0032023-03-133_img16338.png,505.268798828125,277.6153564453125,362.3846413067777,211.80346769638822,366.09511011305216,208.2298838776587,369.9536681417577,211.88476723643714,366.0932324992266,215.43004689938041,350.4479223616499,217.64708475694317,365.18143690900285,201.50392680810242,383.17386260945545,214.54028849229476,365.0462341308594,224.9647216796875
labeled-data,FG0032023-03-133,FG0032023-03-133_img16477.png,500.6630554199219,267.2413330078125,362.43857904528824,212.5808013212587,365.5966747906189,209.0699528903811,369.4778954796753,212.5398181042751,365.9383678563697,216.27311971209886,350.1959400413642,218.70586425699682,365.33407838631854,202.7906632981331,384.3643282897041,214.99049285455388,365.6375547909549,224.92260855816667
labeled-data,FG0032023-03-133,FG0032023-03-133_img18804.png,495.52496337890625,255.95233154296875,361.3166509689144,213.34238068600527,365.3708212755484,209.32846156079353,369.52269226777645,213.27552392465458,365.1694395052981,217.45027877590974,348.49502293775475,219.5816716505247,365.15909699852403,201.66784530496903,382.61046488234166,214.61554945783098,365.3091705876852,227.72179640607317
labeled-data,FG0032023-03-133,FG0032023-03-133_img20355.png,496.493896484375,258.79931640625,359.9853331112674,213.32431917663638,364.66220696090716,208.44017162052197,370.5267373673991,213.33870164202784,364.8979217177583,218.46890542861982,348.72732406473466,219.29260915052467,364.3330183705523,200.39243479315644,384.33807488704764,215.15262275722554,365.42645077671125,227.91155216541347
labeled-data,FG0032023-03-133,FG0032023-03-133_img21324.png,496.8863220214844,260.5266418457031,360.18591818910653,213.89997357510066,363.81856424757603,209.7388252146669,367.6679201531908,213.77845947780733,363.984143297722,217.42339241758015,346.93918904513635,220.35233535664642,363.6957031226297,202.15346907723168,382.0235296310238,213.66622671674955,363.08474478315577,228.2094280364617
labeled-data,FG0032023-03-133,FG0032023-03-133_img21329.png,497.1474914550781,260.8303527832031,360.4881218829584,214.00552393662198,364.00514531365945,210.03885801773737,367.8730056399088,213.94658266380455,364.165843126168,217.38117549097865,347.2080343107748,221.13752476880939,364.2305908870998,202.65251082448842,383.5407486680506,215.3384171250818,363.98716196015886,227.36637338594014
labeled-data,FG0032023-03-133,FG0032023-03-133_img24232.png,498.12591552734375,266.61907958984375,357.68565620164236,214.6217845944994,364.2864121372765,207.26361799708033,372.0539646374109,214.34969881296345,364.70764638120545,221.93186978188652,347.5857198576498,221.47801004909627,364.01230063251285,202.5052414053078,381.2409973144531,214.05723571777344,365.48595754699534,228.37052586512303
labeled-data,FG0032023-03-136,FG0032023-03-136_img02751.png,497.0916748046875,259.4786682128906,359.5790180825083,213.3818163489507,365.3361692230776,207.1396991193544,371.72007244191025,213.20657386847319,365.5448033065629,219.25264349474062,345.8649434248601,220.24358316262533,365.02140291531606,202.68413170178133,383.8086913824073,214.40453286965663,365.6171710888498,227.99497882525074
labeled-data,FG0032023-03-136,FG0032023-03-136_img07153.png,500.650146484375,266.7976379394531,361.02889536289086,213.810806771822,364.5178611602097,209.5756408784941,368.56025283651076,213.6742245518142,364.7430912602865,217.52177582254782,349.5663754939951,218.72517188389986,364.2895511735387,203.88990421187466,382.6986552747398,214.47936772539074,365.1423298517841,225.2369547684993
labeled-data,FG0032023-03-136,FG0032023-03-136_img12105.png,502.46038818359375,266.7399597167969,361.0687302706048,213.89823634968144,364.5230490089903,209.89682753908747,368.5578170944324,213.97904225443878,364.41679659520884,217.98842038865828,347.39667550722373,219.29920856157887,364.62333065172487,202.90848023981195,383.4554443359375,214.381103515625,365.1451964378324,226.5032887856168
labeled-data,FG0032023-03-136,FG0032023-03-136_img13205.png,500.3305358886719,260.5052185058594,359.93354914233043,213.33265451505497,365.5126396529556,207.2196340549874,371.98150665603896,213.2450168484265,365.6552636384704,219.2109276534472,348.261126518243,220.9630827903715,365.49114096997204,201.5788847207966,384.39031679230015,216.12315133923164,366.4208953077776,228.21800192812066
labeled-data,FG0032023-03-136,FG0032023-03-136_img14856.png,500.5554504394531,265.81329345703125,359.16102394140444,213.60802447761267,364.6672621749412,207.78087298221186,371.00275515054784,213.36294152696578,364.82152529267904,219.34944130180213,346.30330387705123,220.19674682617188,364.03820535188805,200.71452283720845,383.6612854003906,214.2490997314453,364.48165094748646,228.13392639160156
labeled-data,FG0032023-03-136,FG0032023-03-136_img15957.png,497.9112548828125,263.2513732910156,358.3054303255922,214.28785182938768,364.34621970524756,208.2634551021158,370.27757495418666,214.56183088791457,364.59836973050915,219.8587044454404,345.2889099121094,220.12855529785156,363.75007605483466,200.55504055691046,383.09832763671875,214.2384796142578,364.41203001985014,228.20751694826674
labeled-data,FG0032023-03-136,FG0032023-03-136_img18157.png,502.5227966308594,264.8636474609375,360.3596826068637,212.8763724195164,364.150151868804,208.40153978783852,368.4157520631115,212.66572948166134,364.3290252569483,217.3934346239136,346.86942513691497,220.1086625246594,363.505805849683,202.1749844926536,384.297196981327,215.298502046748,364.42594134772986,227.6213097169195
labeled-data,FG0032023-03-136,FG0032023-03-136_img21459.png,499.7497253417969,256.15234375,361.1500279131092,213.08907073806404,366.585795235177,207.18917350582646,373.09211063656346,212.97166894226459,367.11372664693323,219.29146396180016,347.5210744924574,219.80593097175327,366.23247225515297,202.61999952703442,383.90472412109375,214.4940948486328,366.929885714197,227.45840743022032
labeled-data,FG0032023-03-136,FG0032023-03-136_img23109.png,499.98980712890625,255.1484832763672,364.70633752338995,214.11713654413305,368.8281950487868,209.4462077475024,373.80430075425613,213.7543294341169,369.19447450760543,218.54814975063903,350.25321606506645,220.37203415073407,368.9202445592466,204.42144556321387,383.9886779785156,213.8271942138672,369.79297703858634,226.05037562136937
labeled-data,FG0032023-03-136,FG0032023-03-136_img28061.png,499.1134948730469,259.50439453125,358.9456110644204,213.4917123410666,364.49307116126016,208.11471747179593,370.80008610658155,213.5457233536005,364.53916730187177,219.42812831858885,345.4053649902344,219.65765380859375,363.8049161427253,201.161999502272,383.25128173828125,214.6959228515625,364.33462993188596,228.1783879199464
labeled-data,FG0032023-03-136,FG0032023-03-136_img32463.png,495.1285095214844,258.70648193359375,360.42997806873115,213.0171965624794,366.14880289457597,207.66647293409406,372.0623421289047,213.21000647939098,366.4207762499494,218.55528599094404,346.450553535377,218.91217017104563,365.86414411923295,201.60424129637033,383.57873511708624,215.40366487976132,365.9387754706322,227.34783012985247
labeled-data,FG0032023-03-136,FG0032023-03-136_img33013.png,497.4250183105469,261.6402282714844,362.3677260095031,213.68680268962575,366.30198907006326,209.09365601995367,370.7675989280027,213.7167212653168,366.3616434389175,217.85703151699687,347.06091026384365,220.53485834494734,366.0138822326622,202.1206905056839,383.8059387207031,213.90367126464844,366.51977439043463,226.89337158203125
labeled-data,FG0032023-03-136,FG0032023-03-136_img35765.png,496.8182678222656,264.3238220214844,358.89662222377194,213.45411239955345,364.1874474714742,207.73246717424647,370.6828330421393,213.01137063339502,364.44496747149856,218.43117338590622,345.2949523925781,219.1681671142578,364.30357596682114,201.32623821530223,383.0788269042969,214.20582580566406,364.7640925092149,227.79865302104125
labeled-data,FG0032023-03-136,FG0032023-03-136_img39066.png,498.1476135253906,263.1033630371094,358.6959112685307,212.4780385018983,364.4383678343253,206.36243578530923,370.52015664790986,211.76745885089184,364.8083648689435,217.64976972828333,348.4427025297385,218.9093780517578,364.2712374122811,200.2955012307631,383.24810791015625,213.384765625,364.95634159662546,226.65654958337265
labeled-data,FG0032023-03-136,FG0032023-03-136_img39616.png,497.3312683105469,265.4010314941406,359.66429410532703,213.2515445606645,364.7751358255262,207.42699899538562,370.7804618241886,213.21915099147077,364.76118851755626,219.31216906459414,344.8819885253906,219.42335510253906,364.3665530390162,201.55715636262357,383.1982421875,214.40347290039062,364.0444478639162,228.0739120073065
labeled-data,FG0032023-03-136,FG0032023-03-136_img40717.png,491.9934997558594,262.2925109863281,358.5560827647654,213.2810174150598,364.21789725654696,207.4203764605504,370.7785475057791,213.4116693435748,364.7803488971967,218.97617082792522,345.1165466308594,218.9878692626953,363.89574162119186,201.6129068118914,383.5326843261719,213.8396759033203,364.8146535940199,227.60049438476562
labeled-data,FG0032023-03-136,FG0032023-03-136_img42367.png,494.97125244140625,255.33982849121094,362.3769507069902,213.91302217490212,366.66709131190305,209.9331831366737,371.16040527616656,213.89050473704106,366.5727470456349,217.60226306824322,347.65107186543065,218.80438232421875,366.1548620485439,202.84241893743408,383.4842224121094,214.61862182617188,366.1275705081805,227.8383864160892
labeled-data,FG0032023-03-136,FG0032023-03-136_img45669.png,500.5596008300781,264.9599609375,361.3938189603367,213.889648197838,365.69761716365866,209.36260285360453,369.9493021281219,213.69783436298903,365.70300297972153,218.13233974001486,345.6482849121094,218.95860290527344,365.0124126662364,202.86176240271172,383.818964560596,215.57907080581126,365.1670400686292,227.33390549807143
labeled-data,FG0032023-03-136,FG0032023-03-136_img48160.png,509.6874253372447,265.5557431560658,360.3058420123737,212.9484800711805,364.8647178710942,208.30468336599472,369.8913943636396,213.13667297017875,364.69954597937544,217.64372899405393,350.31285894131094,216.4397422502456,364.33045973863375,204.00110993286853,382.72516866919386,211.9288304280397,365.18066301532104,222.49997546909444
labeled-data,FG0032023-03-136,FG0032023-03-136_img48173.png,508.0176477083603,274.03568644643343,360.25629540562323,213.76101109471853,364.97466518349694,209.12910897102375,370.11114967899687,213.94032453649504,365.1260100020215,218.3654150439857,349.4258010431507,216.4750400758945,365.13032546128994,204.07550329524258,383.6300716167714,214.57675497130398,365.0889247192815,223.67672055678221
